close,open,date,high,volume,low
1026.6,1032.0,2025-08-29,1038.3,1062037.0,1022.3
1035.5,1026.6,2025-09-01,1038.6,624424.0,1026.1
1044.0,1035.6,2025-09-02,1049.5,1071341.0,1031.2
1072.2,1042.0,2025-09-03,1079.9,3357124.0,1040.0
1072.4,1075.0,2025-09-04,1076.4,922622.0,1066.1
1073.1,1069.0,2025-09-05,1076.6,748933.0,1063.0
1101.4,1080.1,2025-09-08,1112.3,3219380.0,1080.1
1104.5,1100.0,2025-09-09,1110.0,1058374.0,1095.7
1101.2,1108.0,2025-09-10,1115.5,1305818.0,1097.3
1099.0,1101.2,2025-09-11,1108.0,852085.0,1095.2
1099.0,1099.0,2025-09-12,1107.9,1057815.0,1093.0
1100.9,1100.0,2025-09-15,1105.0,565667.0,1090.5
1115.2,1100.5,2025-09-16,1117.9,1644497.0,1100.0
1111.0,1119.5,2025-09-17,1122.6,950577.0,1107.1
1121.1,1111.9,2025-09-18,1122.9,824725.0,1105.0
1122.8,1121.1,2025-09-19,1126.0,1351221.0,1113.7
1117.0,1122.0,2025-09-22,1126.8,786218.0,1111.6
1138.4,1125.0,2025-09-23,1148.0,2075493.0,1117.1
1149.1,1138.4,2025-09-24,1161.0,2111388.0,1133.0
1148.5,1149.1,2025-09-25,1157.5,1581307.0,1140.0
1130.8,1155.0,2025-09-26,1167.9,2999892.0,1127.9
1122.2,1130.0,2025-09-29,1143.9,2615670.0,1119.7
1142.7,1128.8,2025-09-30,1149.9,2771126.0,1127.1
1146.1,1145.0,2025-10-01,1148.6,1129506.0,1132.2
1161.7,1146.1,2025-10-03,1175.8,2179883.0,1145.9
1159.9,1161.7,2025-10-06,1164.9,1013304.0,1149.2
1156.8,1159.9,2025-10-07,1173.0,1565661.0,1154.2
1145.2,1158.0,2025-10-08,1162.7,737972.0,1142.7
1175.2,1146.0,2025-10-09,1178.8,2001612.0,1146.0
1167.8,1174.0,2025-10-10,1175.0,1457768.0,1156.4
1161.4,1160.9,2025-10-13,1164.9,488298.0,1153.6
1147.8,1165.0,2025-10-14,1169.6,1408990.0,1139.4
1160.8,1147.8,2025-10-15,1163.7,1284749.0,1145.0
1172.1,1165.0,2025-10-16,1173.5,655759.0,1158.6
1163.3,1175.0,2025-10-17,1178.0,2207267.0,1149.6
1145.2,1174.6,2025-10-20,1174.6,1214428.0,1139.4
1152.5,1150.0,2025-10-21,1154.7,115719.0,1148.6
1138.2,1161.0,2025-10-23,1162.5,1740322.0,1135.1
1141.4,1140.0,2025-10-24,1151.0,1320560.0,1131.5
1150.6,1147.8,2025-10-27,1156.7,1275776.0,1143.2
1184.2,1145.6,2025-10-28,1186.4,3451230.0,1145.0
1207.9,1189.2,2025-10-29,1223.9,3819737.0,1185.5
1210.0,1207.9,2025-10-30,1211.6,1273913.0,1199.4
1206.0,1210.0,2025-10-31,1216.0,1337807.0,1199.0
1195.0,1213.9,2025-11-03,1217.5,1486643.0,1190.0
1181.4,1202.6,2025-11-04,1202.6,1110884.0,1175.2
1168.8,1181.4,2025-11-06,1183.5,1304994.0,1161.6
1171.7,1160.1,2025-11-07,1182.9,845047.0,1151.2
1179.3,1174.0,2025-11-10,1185.0,740226.0,1172.0
1191.5,1187.0,2025-11-11,1206.7,1588730.0,1166.1
1181.8,1192.0,2025-11-12,1194.9,976290.0,1178.0
1183.9,1191.7,2025-11-13,1200.4,1427189.0,1178.1
1167.8,1182.1,2025-11-14,1182.9,1059030.0,1159.0
1175.5,1173.9,2025-11-17,1178.0,1102752.0,1165.4
1163.0,1179.9,2025-11-18,1179.9,1912105.0,1152.9
1164.9,1167.5,2025-11-19,1170.9,522344.0,1157.6
1170.0,1170.6,2025-11-20,1174.9,908758.0,1161.0
1140.3,1166.0,2025-11-21,1166.9,1045627.0,1133.1
1106.0,1142.0,2025-11-24,1145.0,2209717.0,1104.3
1112.0,1107.3,2025-11-25,1123.9,1394051.0,1107.3
1154.4,1112.0,2025-11-26,1157.0,2167703.0,1112.0
1160.6,1159.0,2025-11-27,1163.0,2342042.0,1136.3
1160.3,1160.0,2025-11-28,1172.6,1243394.0,1153.3
1168.4,1164.9,2025-12-01,1185.0,3039396.0,1157.3
1162.0,1168.4,2025-12-02,1172.8,2834317.0,1159.3
1143.6,1162.0,2025-12-03,1171.2,6026786.0,1104.9
1150.6,1159.0,2025-12-04,1165.0,2285777.0,1143.1
1162.2,1150.0,2025-12-05,1170.0,2326439.0,1143.4
1119.1,1164.9,2025-12-08,1168.0,1727184.0,1114.8
1107.8,1118.0,2025-12-09,1120.6,1947088.0,1099.3
1096.8,1101.3,2025-12-10,1113.1,1222924.0,1090.0
1105.4,1100.9,2025-12-11,1111.3,759090.0,1095.5
1125.5,1110.0,2025-12-12,1128.8,827546.0,1108.8
1114.8,1120.1,2025-12-15,1122.6,1017965.0,1110.0
1082.6,1114.0,2025-12-16,1114.0,2000325.0,1080.5
1079.3,1088.3,2025-12-17,1093.7,1781774.0,1075.6
1082.2,1079.0,2025-12-18,1091.5,1134603.0,1073.2
1079.6,1091.0,2025-12-19,1091.0,1068212.0,1075.7
1094.9,1085.0,2025-12-22,1100.3,1086319.0,1077.7
1096.8,1095.0,2025-12-23,1102.9,961759.0,1092.0
1091.3,1099.5,2025-12-24,1103.3,806530.0,1088.1
1094.4,1092.1,2025-12-26,1099.7,1317269.0,1082.0
1092.6,1100.0,2025-12-29,1111.0,3084525.0,1089.4
1111.6,1093.0,2025-12-30,1114.0,1609086.0,1089.5
1164.8,1156.0,2025-12-31,1169.0,5881898.0,1132.6
1171.5,1163.5,2026-01-01,1176.8,1173697.0,1161.0
1180.7,1172.0,2026-01-02,1184.0,903240.0,1169.1
1185.9,1180.7,2026-01-05,1192.9,1017822.0,1179.0
1176.3,1185.9,2026-01-06,1197.6,1395370.0,1169.0
1189.8,1174.9,2026-01-07,1193.5,1161485.0,1169.4
1155.9,1190.0,2026-01-08,1190.0,1275035.0,1153.9
1158.8,1160.0,2026-01-09,1170.7,1387896.0,1154.4
1182.7,1160.0,2026-01-12,1185.0,1391748.0,1146.4
1178.1,1182.7,2026-01-13,1194.8,1570887.0,1168.4
1181.8,1179.9,2026-01-14,1201.9,2281726.0,1170.3
1187.3,1181.8,2026-01-16,1199.3,1883089.0,1179.2
1184.1,1187.4,2026-01-19,1195.8,2213860.0,1176.4
1160.0,1188.0,2026-01-20,1195.0,1106893.0,1156.5
1174.6,1163.5,2026-01-21,1178.9,1401954.0,1159.6
1184.4,1180.0,2026-01-22,1192.0,1428697.0,1176.1
1170.0,1193.3,2026-01-23,1193.3,2406992.0,1164.8
1222.0,1197.0,2026-01-27,1230.4,3808562.0,1182.7
1218.7,1232.0,2026-01-28,1232.0,2214293.0,1208.2
1237.5,1227.5,2026-01-29,1245.0,2471027.0,1217.9
1214.4,1228.0,2026-01-30,1228.0,2876505.0,1194.5
1199.2,1200.0,2026-02-02,1203.8,1839134.0,1174.0
1229.4,1225.0,2026-02-03,1244.7,2093172.0,1212.8
1228.2,1229.0,2026-02-04,1240.1,1062043.0,1223.9
1239.8,1218.6,2026-02-05,1241.8,1198051.0,1214.2
1236.2,1233.9,2026-02-06,1238.6,918161.0,1222.4
1245.0,1248.5,2026-02-09,1254.7,1503210.0,1235.1
1244.1,1245.0,2026-02-10,1261.9,1150559.0,1236.7
1249.2,1248.5,2026-02-11,1254.8,835404.0,1238.0
1247.9,1254.2,2026-02-12,1254.2,762998.0,1240.4
1232.0,1240.0,2026-02-13,1247.8,1726700.0,1225.2
1248.2,1229.9,2026-02-16,1249.9,627073.0,1226.5
1244.6,1246.0,2026-02-17,1248.0,1115057.0,1233.2
1251.2,1244.6,2026-02-18,1264.0,1389762.0,1244.2
1228.4,1252.0,2026-02-19,1255.5,824461.0,1223.1
1235.8,1230.5,2026-02-20,1253.0,876475.0,1222.6
1240.5,1240.0,2026-02-23,1248.0,787962.0,1228.3
1254.5,1230.2,2026-02-24,1259.0,1515571.0,1230.2
1275.0,1261.0,2026-02-25,1284.7,2095033.0,1257.3
1280.6,1275.5,2026-02-26,1282.3,779191.0,1270.0
1264.7,1272.0,2026-02-27,1277.8,2081751.0,1260.5
1267.3,1253.2,2026-03-02,1272.0,1608917.0,1244.7
1213.0,1236.0,2026-03-04,1253.9,1682849.0,1200.0
1248.1,1214.5,2026-03-05,1253.4,1696077.0,1214.5
1233.7,1240.7,2026-03-06,1249.1,1140348.0,1229.2
1192.6,1203.0,2026-03-09,1213.0,2145649.0,1170.2
1214.3,1196.1,2026-03-10,1219.9,1131600.0,1195.2
1178.8,1212.0,2026-03-11,1222.9,1802500.0,1171.0
1172.6,1175.0,2026-03-12,1182.5,1265744.0,1150.0
1119.3,1166.7,2026-03-13,1169.2,2284551.0,1115.5
1145.6,1121.5,2026-03-16,1150.0,2593202.0,1120.1
1167.2,1147.0,2026-03-17,1169.3,1760476.0,1139.2
1180.3,1164.3,2026-03-18,1184.1,1284823.0,1160.1
1130.9,1159.3,2026-03-19,1165.9,2207126.0,1126.7
1169.6,1139.1,2026-03-20,1186.5,3580084.0,1138.0
1109.6,1153.8,2026-03-23,1153.8,2532216.0,1102.5
1133.7,1131.9,2026-03-24,1142.7,1218013.0,1112.0
1156.0,1140.0,2026-03-25,1170.1,1632217.0,1137.3
1130.3,1150.0,2026-03-27,1150.8,2750813.0,1126.9
1122.5,1130.0,2026-03-30,1136.5,2454814.0,1114.0
1140.4,1141.9,2026-04-01,1159.0,2025282.0,1134.5
1141.3,1135.0,2026-04-02,1145.8,2208479.0,1106.4
1133.6,1132.0,2026-04-06,1145.7,3213623.0,1115.1
1151.9,1139.0,2026-04-07,1157.6,3158128.0,1122.3
1194.3,1170.0,2026-04-08,1204.6,2383883.0,1170.0
1209.7,1187.2,2026-04-09,1218.0,2563654.0,1185.0
1214.8,1210.0,2026-04-10,1224.8,1719725.0,1203.9
1204.2,1199.1,2026-04-13,1213.4,1031668.0,1189.3
1218.6,1222.9,2026-04-15,1232.0,1404182.0,1210.6
1214.9,1221.2,2026-04-16,1242.9,2686363.0,1211.3
1240.3,1213.0,2026-04-17,1242.3,1875945.0,1198.6
1274.5,1241.1,2026-04-20,1279.0,4606071.0,1233.0
1279.6,1284.4,2026-04-21,1296.4,2108883.0,1273.7
1263.4,1283.0,2026-04-22,1286.6,2882614.0,1258.4
1257.0,1263.4,2026-04-23,1269.9,1715185.0,1251.0
1255.7,1264.0,2026-04-24,1268.0,1996768.0,1246.5
1282.7,1273.0,2026-04-27,1297.0,2309506.0,1268.1
1281.6,1284.0,2026-04-28,1306.8,1902689.0,1275.6
1279.7,1283.0,2026-04-29,1287.8,2364369.0,1257.0
1264.5,1272.5,2026-04-30,1273.4,1366233.0,1250.4
1266.6,1278.0,2026-05-04,1287.9,1550369.0,1259.9
1252.4,1260.5,2026-05-05,1264.9,1471611.0,1245.8
1273.3,1262.5,2026-05-06,1278.6,988216.0,1253.0
1283.4,1272.1,2026-05-07,1293.6,1773360.0,1268.6
1277.8,1283.4,2026-05-08,1284.9,811858.0,1266.8
1262.6,1276.0,2026-05-11,1282.2,1023862.0,1258.6
1252.3,1262.0,2026-05-12,1272.6,1475577.0,1246.2
1274.9,1255.0,2026-05-13,1282.4,2366540.0,1255.0
1296.9,1287.9,2026-05-14,1306.0,3292597.0,1281.9
1278.8,1314.0,2026-05-15,1314.0,3871553.0,1274.2
1292.8,1280.0,2026-05-18,1302.0,2965138.0,1258.3
1285.2,1298.0,2026-05-19,1299.7,1136358.0,1282.7
1283.2,1278.0,2026-05-20,1289.0,1039407.0,1261.5
1281.3,1293.0,2026-05-21,1293.0,5339554.0,1272.8
1285.5,1284.2,2026-05-22,1289.9,588674.0,1278.1
1289.4,1290.7,2026-05-25,1297.4,922291.0,1284.0
1293.6,1289.4,2026-05-26,1301.0,1712866.0,1282.7
1309.3,1295.0,2026-05-27,1328.0,2030720.0,1295.0
1278.0,1309.5,2026-05-29,1312.2,3129836.0,1270.3
1299.4,1279.5,2026-06-01,1304.8,1388242.0,1279.5
1310.8,1297.5,2026-06-02,1316.9,1602109.0,1290.2
1312.9,1315.0,2026-06-03,1318.5,814920.0,1297.3
1301.1,1311.0,2026-06-04,1314.0,958385.0,1294.2
1284.0,1301.1,2026-06-05,1309.8,1618038.0,1266.5
1260.7,1270.0,2026-06-08,1273.0,1172766.0,1255.0
1261.7,1265.0,2026-06-09,1273.0,1070798.0,1257.1
1269.8,1266.0,2026-06-10,1292.0,3053155.0,1252.5
1282.3,1266.0,2026-06-11,1293.4,1915489.0,1261.0
1297.6,1298.0,2026-06-12,1305.5,1091577.0,1285.1
1296.5,1312.6,2026-06-15,1320.2,1168850.0,1294.2
1274.3,1300.0,2026-06-16,1302.5,1110628.0,1269.0
1287.2,1280.0,2026-06-17,1289.5,1194899.0,1269.1
1293.9,1288.0,2026-06-18,1297.0,685833.0,1284.1
1287.7,1289.0,2026-06-19,1295.0,1138608.0,1267.1
1282.4,1290.0,2026-06-22,1296.9,961383.0,1275.0
1242.2,1270.0,2026-06-23,1278.4,2156617.0,1233.4
1231.2,1240.0,2026-06-24,1244.9,2339439.0,1222.0
1231.0,1224.7,2026-06-25,1238.6,1706161.0,1224.1
1232.4,1239.0,2026-06-29,1250.7,2091046.0,1226.6
1226.4,1232.0,2026-06-30,1238.7,1242580.0,1221.5
1216.2,1229.6,2026-07-01,1231.9,1634758.0,1210.7
1223.8,1226.0,2026-07-02,1234.2,1302096.0,1217.1
1230.2,1232.0,2026-07-03,1245.2,1153646.0,1226.1
