close,open,date,high,volume,low
771.05,777.0,2025-10-16,805.95,5146353.0,764.35
782.35,783.0,2025-10-17,784.0,2815481.0,756.5
813.8,784.0,2025-10-20,819.2,3399979.0,780.0
813.3,822.8,2025-10-21,822.8,294281.0,810.0
826.2,813.3,2025-10-23,838.6,2789859.0,811.65
820.05,828.0,2025-10-24,852.85,1753487.0,814.65
825.85,823.95,2025-10-27,834.95,1850854.0,821.2
852.9,830.0,2025-10-28,855.4,4392545.0,830.0
854.45,855.0,2025-10-29,856.9,1582454.0,847.95
854.85,858.45,2025-10-30,860.8,1332294.0,849.5
858.7,860.0,2025-10-31,879.0,5066179.0,855.8
880.35,865.55,2025-11-03,887.8,4638114.0,859.1
872.4,880.95,2025-11-04,883.65,2918426.0,868.7
865.8,874.1,2025-11-06,879.75,1796714.0,863.6
873.95,864.0,2025-11-07,876.0,1350893.0,850.0
876.35,878.95,2025-11-10,883.0,1194841.0,868.75
867.9,880.55,2025-11-11,880.55,1188117.0,855.35
867.5,872.9,2025-11-12,876.85,1129627.0,861.65
869.45,867.5,2025-11-13,873.3,882359.0,859.0
868.45,868.05,2025-11-14,873.9,1111820.0,862.0
890.15,873.0,2025-11-17,891.5,2172112.0,872.05
886.9,893.7,2025-11-18,894.85,1190105.0,884.0
885.55,890.95,2025-11-19,890.95,1494789.0,879.4
882.35,891.8,2025-11-20,893.9,886425.0,880.0
851.8,882.35,2025-11-21,883.0,1754260.0,850.2
854.75,851.8,2025-11-24,863.6,1171441.0,851.8
873.1,855.95,2025-11-25,878.95,1591077.0,855.95
886.75,875.0,2025-11-26,892.4,1680454.0,871.6
865.9,891.35,2025-11-27,891.35,1931736.0,856.95
870.25,870.0,2025-11-28,874.0,1306456.0,865.0
887.35,875.0,2025-12-01,890.0,1272103.0,872.25
859.45,888.9,2025-12-02,889.8,2825373.0,856.1
812.8,864.0,2025-12-03,864.0,7081168.0,803.55
802.6,812.8,2025-12-04,819.0,2081606.0,800.5
808.95,802.6,2025-12-05,825.0,3550963.0,800.6
779.1,807.8,2025-12-08,810.8,4503930.0,773.7
793.9,779.1,2025-12-09,795.9,2041877.0,766.05
782.8,793.9,2025-12-10,796.95,1438014.0,779.25
782.65,781.95,2025-12-11,789.85,925978.0,777.05
789.35,784.3,2025-12-12,793.5,1533875.0,781.15
783.85,788.0,2025-12-15,793.25,2416248.0,779.05
773.15,783.85,2025-12-16,786.65,1751191.0,764.05
775.0,772.0,2025-12-17,783.7,910955.0,769.6
777.85,778.55,2025-12-18,782.4,1083428.0,767.9
781.4,779.0,2025-12-19,785.5,2015690.0,772.1
787.9,783.0,2025-12-22,788.95,620853.0,781.0
783.25,787.9,2025-12-23,792.8,581636.0,780.1
777.2,783.25,2025-12-24,783.25,902942.0,773.25
778.45,777.2,2025-12-26,781.5,710328.0,772.1
784.45,778.4,2025-12-29,789.5,1110856.0,774.35
809.0,784.45,2025-12-30,815.2,7951593.0,778.65
837.25,812.9,2025-12-31,840.4,3654469.0,806.5
832.6,838.0,2026-01-01,844.0,1205991.0,826.05
861.4,842.05,2026-01-02,864.25,3201311.0,842.0
858.2,864.0,2026-01-05,868.1,1041948.0,849.5
861.5,862.0,2026-01-06,872.8,1138586.0,855.4
864.6,861.5,2026-01-07,866.0,2116921.0,850.25
828.0,858.0,2026-01-08,862.5,1354984.0,826.1
832.9,831.15,2026-01-09,857.0,2989007.0,828.0
826.65,833.05,2026-01-12,837.05,2013884.0,812.8
817.75,831.35,2026-01-13,833.35,1984088.0,807.8
846.4,820.0,2026-01-14,849.9,3279844.0,808.5
852.1,846.4,2026-01-16,861.4,1800308.0,843.05
858.7,851.0,2026-01-19,861.0,1306983.0,841.0
846.6,862.0,2026-01-20,869.35,1230157.0,844.0
850.55,847.0,2026-01-21,857.0,1777407.0,831.65
896.75,859.7,2026-01-22,908.0,5457242.0,854.2
876.45,903.45,2026-01-23,904.8,3266265.0,871.5
876.7,877.65,2026-01-27,888.45,1689591.0,858.0
898.35,877.85,2026-01-28,900.5,1143342.0,873.0
909.5,898.35,2026-01-29,916.5,2027302.0,897.05
911.7,907.05,2026-01-30,923.0,2043131.0,898.95
834.8,843.15,2026-02-02,847.0,4129175.0,806.2
870.1,875.0,2026-02-03,892.1,1411737.0,857.9
879.25,864.4,2026-02-04,883.4,1374637.0,862.1
879.5,876.0,2026-02-05,882.95,904730.0,871.7
871.2,878.3,2026-02-06,882.3,1237331.0,862.25
902.5,881.0,2026-02-09,910.6,2416660.0,881.0
906.05,906.9,2026-02-10,915.8,1698438.0,897.8
897.3,910.55,2026-02-11,910.85,2377332.0,876.9
880.7,897.05,2026-02-12,897.05,2301586.0,877.0
873.7,875.0,2026-02-13,881.9,877486.0,864.15
888.9,869.0,2026-02-16,892.4,1290153.0,863.1
920.1,888.0,2026-02-17,921.9,1893818.0,881.0
938.15,925.0,2026-02-18,942.5,2221965.0,920.45
927.35,942.15,2026-02-19,952.5,1724103.0,921.1
946.7,927.35,2026-02-20,950.0,1821350.0,924.0
982.75,953.0,2026-02-23,986.0,4004600.0,952.05
985.85,981.0,2026-02-24,989.9,2141014.0,975.35
983.6,989.95,2026-02-25,990.4,1095273.0,971.3
991.55,987.0,2026-02-26,997.95,1532659.0,973.35
990.5,988.1,2026-02-27,1000.0,2343944.0,980.0
976.65,960.0,2026-03-02,985.0,1434807.0,960.0
939.0,955.0,2026-03-04,961.35,2957995.0,915.7
951.75,951.95,2026-03-05,957.3,2154862.0,930.0
939.4,948.05,2026-03-06,954.55,1071588.0,936.65
898.9,928.0,2026-03-09,928.0,2044078.0,878.7
929.75,912.0,2026-03-10,937.0,1627044.0,905.55
917.8,929.85,2026-03-11,935.0,1145458.0,910.0
909.6,910.0,2026-03-12,922.3,1025100.0,890.0
870.3,909.6,2026-03-13,909.6,2204866.0,867.55
877.45,865.0,2026-03-16,884.6,2341800.0,848.65
873.95,885.0,2026-03-17,885.0,1399473.0,860.0
888.9,875.0,2026-03-18,895.65,1592607.0,874.65
859.15,870.1,2026-03-19,873.85,1414056.0,853.0
878.65,871.9,2026-03-20,896.9,3265910.0,864.2
838.2,861.0,2026-03-23,869.9,1677108.0,833.0
871.45,850.0,2026-03-24,876.85,1433333.0,850.0
909.05,885.0,2026-03-25,919.6,2602754.0,882.1
871.75,902.0,2026-03-27,904.55,1988298.0,867.0
845.7,855.0,2026-03-30,865.75,2488566.0,835.0
888.0,879.35,2026-04-01,890.65,1896842.0,861.4
869.4,870.95,2026-04-02,874.1,1607041.0,844.0
899.85,876.85,2026-04-06,904.65,2261012.0,864.25
905.25,899.8,2026-04-07,906.3,1423269.0,879.1
956.5,930.0,2026-04-08,959.3,2494224.0,930.0
941.85,957.0,2026-04-09,972.7,1912175.0,939.25
