close,open,date,high,volume,low
363.2,372.0,2025-11-18,372.0,208098,360.25
364.55,366.45,2025-11-19,367.3,102084,361.7
360.75,370.0,2025-11-20,370.0,105809,360.0
365.0,361.0,2025-11-21,367.4,145774,355.2
354.75,367.95,2025-11-24,367.95,244351,350.0
355.05,354.9,2025-11-25,383.7,10641431,349.5
349.05,352.85,2025-11-26,357.9,632880,347.0
362.65,349.8,2025-11-27,369.0,736577,345.6
356.45,364.75,2025-11-28,367.05,453486,353.05
356.7,358.65,2025-12-01,360.5,168686,353.6
361.35,356.0,2025-12-02,365.0,238054,354.8
352.35,361.35,2025-12-03,361.4,183799,350.3
352.75,352.0,2025-12-04,355.8,229564,347.2
351.15,351.4,2025-12-05,353.0,131032,346.9
340.3,351.15,2025-12-08,351.15,145353,338.7
342.15,340.35,2025-12-09,345.65,178774,336.0
335.15,342.15,2025-12-10,344.85,196182,333.35
337.45,335.0,2025-12-11,339.15,164969,329.05
345.25,340.45,2025-12-12,347.0,237227,335.7
360.25,348.8,2025-12-15,372.2,4764232,347.85
358.5,359.0,2025-12-16,359.8,158232,353.0
355.9,359.0,2025-12-17,362.55,128891,351.8
353.2,355.0,2025-12-18,356.2,81176,351.25
361.0,353.2,2025-12-19,365.0,378010,348.8
363.0,361.0,2025-12-22,364.95,283610,357.0
362.7,363.55,2025-12-23,367.1,95284,361.0
366.55,362.65,2025-12-24,369.75,202272,360.0
369.55,366.55,2025-12-26,376.6,454438,364.8
361.95,371.0,2025-12-29,371.0,124195,360.25
356.1,361.5,2025-12-30,362.65,201202,351.55
355.95,356.1,2025-12-31,359.6,105376,354.65
350.2,356.4,2026-01-01,358.5,501270,347.65
356.55,351.8,2026-01-02,358.0,146917,349.6
355.4,358.75,2026-01-05,358.8,87060,354.0
355.0,358.0,2026-01-06,361.4,178744,352.55
353.4,355.0,2026-01-07,355.05,92775,350.2
346.15,353.4,2026-01-08,353.95,227201,342.1
347.5,347.85,2026-01-09,351.8,112628,345.3
348.75,345.0,2026-01-12,350.4,198434,337.85
352.9,348.75,2026-01-13,355.0,167966,346.85
354.2,352.9,2026-01-14,358.65,470486,349.85
349.95,361.4,2026-01-16,363.95,654951,348.0
347.6,349.95,2026-01-19,349.95,183950,342.05
347.05,347.5,2026-01-20,354.2,404675,344.1
348.4,340.5,2026-01-21,350.0,262423,338.1
349.8,353.95,2026-01-22,354.2,114370,349.0
349.85,350.0,2026-01-23,352.8,315634,342.45
344.9,348.1,2026-01-27,348.1,110350,343.05
351.75,342.2,2026-01-28,353.0,127172,342.2
351.2,349.95,2026-01-29,353.7,100723,345.05
347.75,347.0,2026-01-30,350.5,287980,343.35
339.45,330.05,2026-02-02,342.2,186307,326.5
347.95,349.4,2026-02-03,351.95,227386,335.1
348.85,349.0,2026-02-04,350.45,97686,341.05
349.55,346.25,2026-02-05,350.55,79865,342.8
345.1,349.0,2026-02-06,349.0,1278494,341.6
348.85,350.0,2026-02-09,350.9,203402,346.05
348.3,352.5,2026-02-10,352.5,306921,347.1
356.8,350.0,2026-02-11,361.75,360511,342.5
346.6,356.8,2026-02-12,356.8,179520,345.15
340.1,346.6,2026-02-13,347.45,135775,336.05
336.8,340.1,2026-02-16,347.0,48764,335.0
338.2,336.0,2026-02-17,340.0,108349,332.4
346.2,339.6,2026-02-18,347.8,222185,336.3
338.5,348.0,2026-02-19,348.0,138945,334.95
332.15,339.25,2026-02-20,340.85,77936,331.3
333.75,332.2,2026-02-23,337.85,220939,331.8
334.85,333.05,2026-02-24,336.25,106937,329.45
332.4,334.85,2026-02-25,336.75,82356,330.55
331.8,332.95,2026-02-26,335.65,77520,330.25
328.15,330.0,2026-02-27,331.45,250452,321.3
317.75,316.0,2026-03-02,321.6,117418,315.35
306.8,312.0,2026-03-04,315.6,190581,304.45
307.4,305.0,2026-03-05,310.45,237855,299.35
297.95,302.8,2026-03-06,306.95,357069,296.4
284.2,295.0,2026-03-09,295.0,261337,280.3
286.7,287.0,2026-03-10,290.75,155227,283.7
297.65,286.85,2026-03-11,329.0,3873882,286.85
294.3,294.0,2026-03-12,297.0,225508,287.45
292.1,294.5,2026-03-13,294.5,304952,285.05
287.85,292.05,2026-03-16,294.85,271942,280.45
291.45,287.9,2026-03-17,294.85,157320,285.05
304.25,292.95,2026-03-18,308.85,282459,291.05
284.8,299.7,2026-03-19,301.15,215831,283.05
286.2,285.0,2026-03-20,293.5,164410,283.9
282.35,285.5,2026-03-23,285.5,221290,279.7
289.6,285.5,2026-03-24,290.3,255794,276.25
303.25,293.5,2026-03-25,307.6,298058,290.1
299.55,301.0,2026-03-27,304.0,183904,295.7
281.1,295.25,2026-03-30,297.65,228262,279.1
290.2,284.95,2026-04-01,292.3,291483,284.0
292.9,288.0,2026-04-02,295.0,82178,279.9
296.4,294.05,2026-04-06,297.7,97774,287.45
292.15,295.55,2026-04-07,298.0,117761,290.0
304.9,310.0,2026-04-08,310.0,331113,301.85
305.65,304.95,2026-04-09,309.9,252291,298.0
311.75,309.6,2026-04-10,315.0,248477,303.15
306.7,310.0,2026-04-13,310.0,271716,299.8
304.95,316.0,2026-04-15,318.0,2666828,297.35
310.3,311.0,2026-04-16,315.05,813045,307.0
311.4,311.7,2026-04-17,313.75,814102,304.6
308.2,314.0,2026-04-20,314.0,625219,305.15
304.8,309.65,2026-04-21,310.15,530924,304.05
303.7,305.0,2026-04-22,305.4,923830,297.0
299.6,303.75,2026-04-23,303.75,632657,296.7
293.15,299.6,2026-04-24,299.8,482105,291.35
295.55,293.5,2026-04-27,298.5,501976,291.9
292.7,295.55,2026-04-28,296.95,254549,291.55
286.8,292.7,2026-04-29,294.05,439062,286.0
296.7,285.05,2026-04-30,300.6,943059,283.4
290.45,300.0,2026-05-04,300.0,588491,289.5
295.5,290.55,2026-05-05,298.05,326601,288.45
307.8,297.25,2026-05-06,308.9,851978,297.15
336.45,310.0,2026-05-07,340.0,4730213,307.2
329.75,338.1,2026-05-08,338.8,487691,325.05
327.7,325.0,2026-05-11,330.4,537438,318.35
316.95,327.9,2026-05-12,327.9,235553,314.85
318.4,318.0,2026-05-13,321.0,271762,313.6
326.45,324.8,2026-05-14,329.4,512773,317.6
326.8,327.1,2026-05-15,329.0,214370,320.0
314.1,326.8,2026-05-18,327.0,178273,312.5
317.9,314.95,2026-05-19,318.5,278270,310.55
314.7,317.9,2026-05-20,317.9,81905,310.05
328.95,315.05,2026-05-21,330.9,762272,313.25
320.9,332.0,2026-05-22,332.0,197468,319.8
324.15,325.0,2026-05-25,332.1,202424,321.75
327.5,323.85,2026-05-26,329.65,212868,320.0
331.75,330.45,2026-05-27,333.0,218036,325.1
348.65,335.0,2026-05-29,365.75,5329817,334.05
341.9,345.2,2026-06-01,351.2,376561,336.6
336.1,341.9,2026-06-02,341.9,291962,329.85
328.65,334.0,2026-06-03,334.0,315880,326.35
322.45,327.6,2026-06-04,328.15,243729,320.35
319.15,322.45,2026-06-05,325.95,214690,317.05
310.75,317.7,2026-06-08,317.7,292054,306.95
315.05,313.7,2026-06-09,318.6,306940,305.05
309.7,310.05,2026-06-10,322.2,230552,307.1
301.3,306.6,2026-06-11,308.6,392505,300.2
310.55,303.0,2026-06-12,317.9,552733,303.0
313.7,317.0,2026-06-15,323.75,299506,313.0
310.45,314.0,2026-06-16,317.8,176944,309.0
320.25,313.0,2026-06-17,323.7,575891,310.7
311.95,323.45,2026-06-18,323.45,303837,310.3
312.75,312.15,2026-06-19,315.0,189958,309.4
313.85,312.0,2026-06-22,314.8,198362,311.0
307.7,315.0,2026-06-23,317.8,293370,307.05
314.1,308.9,2026-06-24,316.55,244091,306.05
306.2,316.0,2026-06-25,317.0,293260,305.1
304.15,307.0,2026-06-29,309.1,193554,302.85
303.05,303.2,2026-06-30,305.25,175824,301.35
311.3,302.85,2026-07-01,313.5,254753,302.85
315.8,312.0,2026-07-02,322.7,313534,311.2
322.35,318.8,2026-07-03,326.65,284264,316.75
318.04998779296875,322.5,2026-07-06,324.70001220703125,111334,317.0
315.3500061035156,320.0,2026-07-07,320.04998779296875,125677,314.0
309.75,312.0,2026-07-08,318.8500061035156,177544,308.0
312.8999938964844,313.0,2026-07-09,315.54998779296875,96232,307.79998779296875
320.20001220703125,310.29998779296875,2026-07-10,327.6000061035156,294316,310.29998779296875
316.54998779296875,308.6499938964844,2026-07-13,325.0,816802,308.6499938964844
341.3999938964844,341.95001220703125,2026-07-14,358.79998779296875,21118223,334.0
377.25,348.8500061035156,2026-07-15,398.0,50546964,348.8500061035156
357.95001220703125,377.25,2026-07-16,383.6000061035156,5561185,352.6000061035156
348.75,353.95001220703125,2026-07-17,353.95001220703125,3287557,342.20001220703125
345.8999938964844,349.0,2026-07-20,359.1000061035156,1376898,343.95001220703125
361.6000061035156,350.45001220703125,2026-07-21,365.9500122070313,3421915,346.5
359.70001220703125,363.3999938964844,2026-07-22,368.5,1594279,352.3500061035156
361.8500061035156,359.6499938964844,2026-07-23,364.8500061035156,889873,354.54998779296875
356.04998779296875,355.95001220703125,2026-07-24,361.75,495795,351.0
351.1499938964844,359.95001220703125,2026-07-27,360.4500122070313,372981,349.70001220703125
350.45001220703125,354.5,2026-07-28,356.70001220703125,312460,348.70001220703125
351.75,350.0,2026-07-29,356.5,314935,350.0
349.20001220703125,353.0,2026-07-30,353.8999938964844,201065,347.54998779296875
344.6499938964844,349.20001220703125,2026-07-31,353.0,380099,343.0
350.6000061035156,349.75,2026-08-03,353.20001220703125,284184,347.04998779296875
348.6000061035156,352.6499938964844,2026-08-04,352.6499938964844,355979,346.0
346.1000061035156,350.6499938964844,2026-08-05,352.3500061035156,237400,344.6499938964844
352.04998779296875,347.75,2026-08-06,357.6000061035156,235138,346.25
345.79998779296875,352.8500061035156,2026-08-07,355.6000061035156,352218,345.0
337.8999938964844,345.79998779296875,2026-08-10,348.75,315332,337.0
331.25,336.0,2026-08-11,342.45001220703125,258605,330.1000061035156
333.8999938964844,331.25,2026-08-12,334.6499938964844,338504,326.3999938964844
337.0,336.25,2026-08-13,338.8500061035156,200570,331.5
331.54998779296875,336.0,2026-08-14,336.0,197572,330.25
331.1000061035156,330.1000061035156,2026-08-17,331.8999938964844,120485,327.0
326.45001220703125,331.1000061035156,2026-08-18,331.45001220703125,193929,325.1000061035156
318.5,328.0,2026-08-19,328.0,294114,317.20001220703125
321.70001220703125,317.79998779296875,2026-08-20,322.6000061035156,204609,317.0
